Date of test;Left_weights ,kg;Left_Output;Right_weights ,kg;Right_Output
2023-10-30-15-15;[0, 0.0, 1.1, 2.2, 3.3000000000000003, 4.4, 5.5, 6.6, 7.699999999999999, 8.799999999999999, 9.899999999999999, 10.999999999999998, 12.099999999999998, 13.199999999999998, 14.299999999999997];[0, 0.00392, 0.02736, 0.07033, 0.10158, 0.1426, 0.17385, 0.22853, 0.24221, 0.29885, 0.33596, 0.36721, 0.3926, 0.44533, 0.46487];[0, 0.0, 1.1, 2.2, 3.3000000000000003, 4.4, 5.5, 6.6, 7.699999999999999, 8.799999999999999, 9.899999999999999, 10.999999999999998, 12.099999999999998, 13.199999999999998, 14.299999999999997];[0, 0.00591, 0.02943, 0.06471, 0.1314, 0.16472, 0.20784, 0.25689, 0.29805, 0.33333, 0.39806, 0.44707, 0.52157, 0.60784, 0.69607]
