Date of test;Left_weights ,kg;Left_Output;Right_weights ,kg;Right_Output
2023-10-16-14-46;[0, 0.0, 1.1, 2.2, 3.3000000000000003, 4.4, 5.5, 6.6, 7.699999999999999, 8.799999999999999, 9.899999999999999, 10.999999999999998, 12.099999999999998, 13.199999999999998, 14.299999999999997];[0, 0.01173, 0.0547, 0.10939, 0.16213, 0.21486, 0.25783, 0.31447, 0.33986, 0.36916, 0.39455, 0.43752, 0.46291, 0.48244, 0.50195];[0, 0.0, 1.1, 2.2, 3.3000000000000003, 4.4, 5.5, 6.6, 7.699999999999999, 8.799999999999999, 9.899999999999999, 10.999999999999998, 12.099999999999998, 13.199999999999998, 14.299999999999997];[0, 0.00392, 0.04118, 0.08235, 0.12941, 0.19805, 0.26079, 0.32158, 0.35885, 0.38824, 0.41176, 0.43334, 0.45882, 0.4804, 0.55294]
