Date of test;Left_weights ,kg;Left_Output;Right_weights ,kg;Right_Output
2023-10-30-14-36;[0, 0.0, 1.1, 2.2, 3.3000000000000003, 4.4, 5.5, 6.6, 7.699999999999999, 8.799999999999999, 9.899999999999999, 10.999999999999998, 12.099999999999998, 13.199999999999998, 14.299999999999997];[0, 0.00587, 0.03517, 0.08009, 0.10353, 0.12502, 0.17189, 0.25783, 0.27346, 0.35158, 0.37307, 0.40432, 0.46682, 0.46877, 0.47463];[0, 0.0, 1.1, 2.2, 3.3000000000000003, 4.4, 5.5, 6.6, 7.699999999999999, 8.799999999999999, 9.899999999999999, 10.999999999999998, 12.099999999999998, 13.199999999999998, 14.299999999999997];[0, 0.00392, 0.03139, 0.12157, 0.16863, 0.22158, 0.26079, 0.31963, 0.35296, 0.38039, 0.40002, 0.45687, 0.50784, 0.57058, 0.61373]
