Date of test;Left_weights ,kg;Left_Output;Right_weights ,kg;Right_Output
2023-10-16-15-31;[0, 0.0, 1.1, 2.2, 3.3000000000000003, 4.4, 5.5, 6.6, 7.699999999999999, 8.799999999999999, 9.899999999999999, 10.999999999999998, 12.099999999999998, 13.199999999999998, 14.299999999999997];[0, 0.00783, 0.03322, 0.07814, 0.13674, 0.18752, 0.24025, 0.28518, 0.31057, 0.37502, 0.40627, 0.46096, 0.48244, 0.52343, 0.54882];[0, 0.0, 1.1, 2.2, 3.3000000000000003, 4.4, 5.5, 6.6, 7.699999999999999, 8.799999999999999, 9.899999999999999, 10.999999999999998, 12.099999999999998, 13.199999999999998, 14.299999999999997];[0, 0.00197, 0.03139, 0.0706, 0.10982, 0.15294, 0.19805, 0.25295, 0.29805, 0.32747, 0.35686, 0.41375, 0.44903, 0.50002, 0.56078]
