Date of test;Left_weights ,kg;Left_Output;Right_weights ,kg;Right_Output
2024-02-20-13-22;[0, 0.0, 1.1, 2.2, 3.3000000000000003, 4.4, 5.5, 6.6, 7.699999999999999, 8.799999999999999, 9.899999999999999, 10.999999999999998, 12.099999999999998, 13.199999999999998, 14.299999999999997];[0, 0.00978, 0.09181, 0.09767, 0.11916, 0.13674, 0.25197, 0.31447, 0.3633, 0.4258, 0.44729, 0.55468, 0.55468, 0.56054, 0.59179];[0, 0.0, 1.1, 2.2, 3.3000000000000003, 4.4, 5.5, 6.6, 7.699999999999999, 8.799999999999999, 9.899999999999999, 10.999999999999998, 12.099999999999998, 13.199999999999998, 14.299999999999997];[0, 0.00197, 0.11962, 0.13335, 0.18041, 0.21962, 0.26864, 0.31765, 0.35296, 0.38433, 0.39217, 0.40786, 0.45098, 0.49609, 0.54903]
