Date of test;Left_weights ,kg;Left_Output;Right_weights ,kg;Right_Output
2023-10-16-14-58;[0, 0.0, 1.1, 2.2, 3.3000000000000003, 4.4, 5.5, 6.6, 7.699999999999999, 8.799999999999999, 9.899999999999999, 10.999999999999998, 12.099999999999998, 13.199999999999998, 14.299999999999997];[0, 0.00978, 0.02931, 0.03908, 0.10939, 0.16017, 0.19728, 0.27541, 0.29689, 0.34768, 0.40041, 0.4219, 0.44143, 0.4844, 0.49999];[0, 0.0, 1.1, 2.2, 3.3000000000000003, 4.4, 5.5, 6.6, 7.699999999999999, 8.799999999999999, 9.899999999999999, 10.999999999999998, 12.099999999999998, 13.199999999999998, 14.299999999999997];[0, 0.00392, 0.05098, 0.1353, 0.19414, 0.23137, 0.27843, 0.32549, 0.3706, 0.39413, 0.42745, 0.45296, 0.49413, 0.53335, 0.58041]
