Date of test;Left_weights ,kg;Left_Output;Right_weights ,kg;Right_Output
2023-09-21-10-45;[0, 0.0, 1.1, 2.2, 3.3000000000000003, 4.4, 5.5, 6.6, 7.699999999999999, 8.799999999999999, 9.899999999999999, 10.999999999999998, 12.099999999999998, 13.199999999999998, 14.299999999999997];[0, 0, 0.02345, 0.06838, 0.12502, 0.18166, 0.22853, 0.27346, 0.30666, 0.36721, 0.41018, 0.45119, 0.49999, 0.5332, 0.58007];[0, 0.0, 1.1, 2.2, 3.3000000000000003, 4.4, 5.5, 6.6, 7.699999999999999, 8.799999999999999, 9.899999999999999, 10.999999999999998, 12.099999999999998, 13.199999999999998, 14.299999999999997];[0, 0.00197, 0.0255, 0.05492, 0.09804, 0.13924, 0.18431, 0.23726, 0.28042, 0.32549, 0.37453, 0.41176, 0.46276, 0.55489, 0.5902]
