Date of test;Left_weights ,kg;Left_Output;Right_weights ,kg;Right_Output
2023-09-25-11-29;[0, 0.0, 1.1, 2.2, 3.3000000000000003, 4.4, 5.5, 6.6, 7.699999999999999, 8.799999999999999, 9.899999999999999, 10.999999999999998, 12.099999999999998, 13.199999999999998, 14.299999999999997];[0, 0.00587, 0.05275, 0.11135, 0.16408, 0.21682, 0.26174, 0.29885, 0.334, 0.37697, 0.40627, 0.46291, 0.52148, 0.56835, 0.61718];[0, 0.0, 1.1, 2.2, 3.3000000000000003, 4.4, 5.5, 6.6, 7.699999999999999, 8.799999999999999, 9.899999999999999, 10.999999999999998, 12.099999999999998, 13.199999999999998, 14.299999999999997];[0, 0.00392, 0.02943, 0.0902, 0.15688, 0.21962, 0.28042, 0.32747, 0.35885, 0.38238, 0.41765, 0.46081, 0.51766, 0.58627, 0.63531]
