Date of test;Left_weights ,kg;Left_Output;Right_weights ,kg;Right_Output
2023-09-25-10-47;[0, 0.0, 1.1, 2.2, 3.3000000000000003, 4.4, 5.5, 6.6, 7.699999999999999, 8.799999999999999, 9.899999999999999, 10.999999999999998, 12.099999999999998, 13.199999999999998, 14.299999999999997];[0, 0.00392, 0.04884, 0.10549, 0.16408, 0.21291, 0.26174, 0.29689, 0.334, 0.37502, 0.41018, 0.44143, 0.4844, 0.52734, 0.56249];[0, 0.0, 1.1, 2.2, 3.3000000000000003, 4.4, 5.5, 6.6, 7.699999999999999, 8.799999999999999, 9.899999999999999, 10.999999999999998, 12.099999999999998, 13.199999999999998, 14.299999999999997];[0, 0.00392, 0.03139, 0.08434, 0.15294, 0.23137, 0.29412, 0.33922, 0.36669, 0.38628, 0.42159, 0.4706, 0.52352, 0.59216, 0.6549]
