Date of test;Left_weights ,kg;Left_Output;Right_weights ,kg;Right_Output
2023-09-25-11-21;[0, 0.0, 1.1, 2.2, 3.3000000000000003, 4.4, 5.5, 6.6, 7.699999999999999, 8.799999999999999, 9.899999999999999, 10.999999999999998, 12.099999999999998, 13.199999999999998, 14.299999999999997];[0, 0.00392, 0.05275, 0.10549, 0.16213, 0.21096, 0.25783, 0.29885, 0.33205, 0.37111, 0.42385, 0.44729, 0.49416, 0.54882, 0.58788];[0, 0.0, 1.1, 2.2, 3.3000000000000003, 4.4, 5.5, 6.6, 7.699999999999999, 8.799999999999999, 9.899999999999999, 10.999999999999998, 12.099999999999998, 13.199999999999998, 14.299999999999997];[0, -2e-05, 0.02943, 0.08235, 0.15492, 0.21767, 0.28432, 0.32158, 0.35491, 0.37255, 0.40591, 0.44707, 0.48824, 0.52352, 0.56274]
