Date of test;Left_weights ,kg;Left_Output;Right_weights ,kg;Right_Output
2023-11-21-09-33;[0, 0.0, 1.1, 2.2, 3.3000000000000003, 4.4, 5.5, 6.6, 7.699999999999999, 8.799999999999999, 9.899999999999999, 10.999999999999998, 12.099999999999998, 13.199999999999998, 14.299999999999997];[0, 0.00587, 0.03908, 0.07424, 0.09572, 0.14455, 0.22853, 0.27541, 0.31057, 0.37697, 0.40237, 0.44924, 0.49221, 0.49416, 0.5039];[0, 0.0, 1.1, 2.2, 3.3000000000000003, 4.4, 5.5, 6.6, 7.699999999999999, 8.799999999999999, 9.899999999999999, 10.999999999999998, 12.099999999999998, 13.199999999999998, 14.299999999999997];[0, 2e-05, 0.02943, 0.11962, 0.16472, 0.21373, 0.27453, 0.30394, 0.3706, 0.39217, 0.41375, 0.46276, 0.48824, 0.54314, 0.62353]
